485,30,5,4100,-3.548,0.62,0.318,17.05,-0.865,112.50,-2.174,119.00,-3.731,114.52,-3.102,114.43,-0.975,114.61,-0.771,114.61,-2.657,114.52,-6.390,114.61,-7.231,114.52,-6.488,114.52,-5.998,114.52,-8.290,114.52,-11.032,114.52,-9.898,114.52,-7.590,114.43,-7.110,114.52,-8.057,114.52,-9.233,114.43,-8.996,114.35,-7.427,114.43,-6.917,114.52,-9.012,114.52,-9.640,114.43,-9.103,114.43,-8.312,114.43,-7.469,114.43,-7.321,114.43,-6.171,114.43,-5.641,114.43,-4.777,114.52,-2.822,114.43,-1.317,114.43,0.482,114.43,-0.241,114.52,-0.176,114.52,1.390,114.52,3.427,115.05,7.915,115.93,24.315,115.84,30.304,115.84,22.714,115.93,22.896,116.19,31.603,116.54,40.491,116.63,47.722,116.54,57.893,116.54,68.078,117.25,81.526,118.12,101.462,119.27,133.249,121.64,184.261,124.37,262.547,127.00,351.919,128.50,433.223,129.38,519.755,130.87,612.281,131.75,682.959,132.36,724.763,133.33,762.209,133.07,801.454,132.71,848.462,133.86,912.935,135.26,961.957,135.88,1016.894,135.97,1044.066,135.70,1044.643,135.70,1035.405,135.79,1018.741,135.44,999.261,135.18,978.392,135.70,990.335,135.88,1016.783,136.41,1035.163,137.55,1056.496,141.86,1082.074,148.54,1115.555,152.31,1139.513,153.19,1151.184,160.05,1172.312,178.77,1207.313,208.56,1233.719,241.61,1258.408,269.65,1290.569,296.54,1337.215,324.05,1380.263,417.83,1372.580,499.83,1355.567,529.54,1349.642,544.04,1371.707,570.41,1386.281,638.96,1370.296,681.06,1340.921,740.21,1326.210,848.14,1340.217,875.04,1351.629,1026.91,1328.102,1076.22,1294.668,1096.52,1293.591,1129.22,1331.011,1173.69,1347.708,1215.18,1360.734,1245.23,1375.547,1286.37,1384.060,1348.33,1386.775,1371.09,1394.688,1399.75,1409.527,1470.76,1419.537,1586.69,1405.002,1634.33,1351.455,1653.31,1302.778,1663.77,1322.862,1679.77,1333.710,1695.50,1336.422,1704.73,1334.082,1706.31,1309.656,1706.48,1290.289,1704.99,1266.832,1696.90,1193.854,1681.79,1018.762,1678.27,808.624,1700.60,630.386,1733.64,485.601,1765.90,317.581,1806.86,174.370,1802.11,89.329,1792.27,37.179,1791.39,14.380,1791.30,7.880,1791.39,3.939,1791.30,-0.182,1791.30,-0.981,1791.39,-2.538,1791.30,-3.430,1791.30,4.407,1791.65,5.582,1791.74,10.094,1791.65,8.111,1791.65,3.407,1791.74,2.958,1791.65,2.606,1791.83,
485,30,5,4100,-1.091,2.20,-0.924,191.16,-1.231,277.91,-0.976,272.02,-1.267,271.93,-1.807,271.85,-0.832,271.85,0.230,271.76,-1.552,271.76,-3.509,271.76,-2.288,271.76,-1.441,271.76,-1.073,271.67,-1.703,271.76,-1.525,271.67,-1.672,271.67,-2.200,271.67,-2.126,271.76,-1.221,271.67,-1.737,271.76,-1.690,271.67,-1.717,271.67,-2.627,271.67,-2.183,271.76,-1.818,271.76,-2.229,271.67,-2.316,271.67,-2.036,271.67,-2.205,271.67,-2.327,271.67,-1.996,271.76,-2.109,271.76,-1.899,271.67,-1.783,271.76,-1.838,271.76,-1.738,271.67,-2.334,271.67,-2.677,271.76,-1.653,271.67,-0.985,271.58,-1.276,271.67,-1.559,271.67,-2.088,271.76,-2.055,271.67,-1.265,271.67,-0.866,271.58,-0.772,271.67,0.043,271.67,-1.125,271.58,-1.899,271.58,-1.180,271.67,-0.961,271.58,-1.458,271.67,-1.796,271.76,-1.247,271.67,-1.375,271.58,-1.824,271.67,-3.298,271.58,-3.821,271.58,-2.528,271.67,-3.841,271.58,-2.693,271.67,-2.519,271.67,-1.543,271.67,-1.730,271.67,-2.185,271.67,-1.497,271.67,-1.187,271.67,-0.809,271.67,-0.913,271.67,1.128,271.67,1.742,271.67,0.888,271.85,2.164,274.13,5.009,275.19,12.764,275.89,27.580,276.77,50.935,278.61,84.712,280.46,121.957,284.94,166.814,293.20,230.641,300.41,306.877,302.70,367.814,306.30,423.431,308.76,501.629,311.84,566.634,313.51,592.267,313.15,597.262,312.98,612.945,313.51,644.883,315.00,690.072,314.56,740.428,311.04,760.208,318.34,739.261,316.32,758.660,317.29,794.411,316.85,815.773,317.20,838.228,317.99,870.854,315.88,907.229,316.41,957.849,317.46,1022.503,318.16,1075.605,319.13,1119.665,320.54,1151.111,321.59,1168.442,322.21,1173.289,323.61,1182.827,330.56,1217.392,343.21,1242.133,348.84,1235.080,349.54,1231.923,353.85,1248.850,365.71,1269.780,381.53,1293.804,398.76,1319.190,434.27,1335.573,479.27,1352.542,516.53,1363.858,540.35,1375.257,557.14,1389.210,574.98,1397.169,616.90,1385.123,674.21,1355.371,709.37,1334.083,801.65,1336.440,855.62,1359.483,871.00,1387.661,900.97,1409.010,986.92,1414.115,1051.26,1403.133,1090.99,1392.639,1127.81,1383.181,1187.67,1384.057,1231.00,1401.095,1262.11,1423.215,1310.54,1431.107,1386.30,1407.808,1424.62,1376.404,1210.08,1375.170,1300.17,1369.883,1385.16,1372.432,1429.19,1380.378,1522.27,1372.567,1535.71,1375.962,1536.42,1398.623,1533.34,1387.759,1531.93,1370.892,1534.92,1376.018,1534.66,1380.490,1535.36,1375.852,1535.19,1381.435,1535.10,1378.867,1528.95,1370.931,1577.90,1332.736,1763.26,1142.907,1807.82,775.200,1810.02,474.484,1805.89,356.243,1814.33,324.287,1858.18,279.679,1897.03,199.022,1904.59,124.583,1904.24,93.309,1899.93,70.939,1881.65,38.476,1881.39,6.508,1881.30,-5.579,1881.30,-8.428,1881.39,-10.338,1881.39,-7.322,1881.39,7.429,1881.39,6.545,1881.47,-0.389,1881.39,1.659,1881.39,0.205,1881.39,
485,30,5,4100,-8.622,0.79,-9.605,32.17,-9.955,44.65,-10.687,49.92,-11.727,48.25,-12.041,48.34,-10.911,48.25,-8.309,48.25,-9.337,48.25,-4.290,48.34,-2.562,48.25,-2.829,48.25,-5.899,48.25,-6.596,48.25,-3.570,48.25,-0.363,48.34,0.518,48.78,3.795,49.13,12.801,49.31,18.648,49.48,21.408,49.48,19.627,49.48,16.485,49.48,17.081,49.57,19.095,50.54,26.248,51.94,45.413,53.53,67.640,55.28,91.409,56.25,112.772,56.43,126.461,55.46,139.274,54.93,154.751,56.25,184.725,58.45,236.063,59.06,294.727,60.47,377.221,64.16,483.722,68.38,592.467,73.21,693.411,73.21,756.539,72.86,802.033,71.10,840.317,70.40,874.235,70.22,913.584,70.40,970.221,72.95,1026.303,70.66,1063.109,71.19,1086.297,71.02,1089.441,71.19,1084.343,71.10,1070.589,69.79,1048.615,68.12,1027.943,67.59,1021.884,64.34,1006.837,60.12,969.823,59.50,948.875,59.24,938.048,59.24,937.694,59.41,945.468,59.94,973.882,61.26,1018.137,63.54,1066.772,68.20,1116.714,76.90,1178.077,95.10,1254.898,132.36,1320.985,172.79,1354.725,192.83,1376.053,204.26,1406.232,214.19,1431.368,230.54,1460.022,286.08,1496.424,375.12,1521.582,428.73,1533.561,464.77,1526.957,537.36,1513.831,607.50,1481.016,399.11,1442.216,474.96,1449.192,591.50,1473.657,647.93,1453.515,739.25,1423.233,796.38,1441.096,900.00,1462.570,964.25,1468.676,792.51,1460.227,872.14,1463.177,949.57,1481.794,767.02,1476.528,891.83,1445.512,920.21,1428.886,919.34,1424.957,918.63,1437.377,920.74,1437.615,920.04,1419.008,919.16,1386.057,920.21,1328.044,957.83,1209.866,991.85,1060.093,1099.78,860.921,1130.19,585.757,1079.47,374.278,1034.82,330.767,1068.22,300.227,1136.60,248.050,1166.13,179.153,1165.69,113.727,1157.08,61.221,1155.50,18.396,1155.50,-3.515,1155.50,-7.594,1155.50,-4.162,1155.50,4.552,1155.50,8.582,1155.50,5.512,1155.50,0.337,1155.50,1.304,1155.50,3.255,1155.50,1.941,1155.50,1.169,1155.50,1.326,1155.41,
485,30,5,4100,-1.406,0.00,-1.643,0.00,-2.018,0.00,-2.212,0.00,-1.564,0.00,-1.452,0.00,-2.068,0.00,-2.405,0.00,-2.020,-0.09,-1.733,0.00,-1.643,0.00,-1.403,0.00,-1.907,0.00,-2.590,0.00,-2.301,0.00,-1.199,-0.09,-1.012,-0.09,-1.546,0.00,-1.723,0.00,-1.879,0.00,-1.788,0.00,-1.229,-0.09,-0.589,0.00,-0.867,-0.09,-1.185,0.00,0.628,0.00,2.656,0.00,1.669,-0.09,-2.128,0.00,-2.883,0.00,-2.294,0.00,0.166,0.00,3.587,0.00,2.118,-0.09,1.554,-0.09,1.317,0.00,2.131,0.00,3.579,0.00,3.368,0.00,3.065,0.88,7.488,1.14,21.662,1.05,23.260,1.32,24.414,2.02,33.520,3.08,46.654,4.48,63.593,7.38,78.798,8.35,88.489,10.72,94.261,13.97,102.714,11.34,107.396,10.55,115.972,11.25,130.492,11.60,158.502,11.51,201.692,11.43,265.849,12.83,345.861,16.17,432.878,26.81,549.829,34.54,693.705,32.78,824.315,33.75,898.912,29.88,920.876,29.88,957.313,24.61,1009.412,24.87,1058.992,24.61,1054.924,24.70,1032.076,24.35,1015.413,23.38,986.235,20.13,946.412,15.21,922.652,10.90,910.271,10.72,905.065,11.43,922.884,11.95,956.260,12.30,984.993,12.74,1014.700,12.83,1035.956,13.62,1047.118,17.40,1081.814,20.04,1114.750,22.68,1142.686,28.39,1184.153,38.14,1229.488,52.91,1264.079,83.85,1296.703,116.81,1327.010,132.45,1354.047,140.36,1379.189,145.55,1412.642,163.04,1455.177,235.72,1477.322,318.87,1464.825,357.89,1463.882,389.62,1472.548,460.63,1468.483,503.00,1448.594,529.10,1441.927,656.54,1452.840,689.06,1457.511,715.61,1467.450,801.83,1482.384,884.36,1480.406,913.54,1462.242,977.87,1434.869,1053.54,1417.200,1108.92,1402.513,1216.49,1383.415,1326.88,1362.440,1418.47,1357.798,1453.71,1377.771,1525.17,1401.630,1607.61,1379.038,1783.74,1344.814,1568.14,1350.972,1621.76,1356.122,1634.50,1291.072,1631.78,1220.781,1634.85,1250.235,1636.70,1272.645,1635.21,1271.388,1636.88,1287.298,1637.31,1281.957,1636.61,1262.875,1635.12,1262.220,1637.31,1260.642,1664.21,1208.459,1737.95,944.447,1795.25,511.252,1796.84,231.625,1791.12,146.202,1794.81,123.781,1802.29,98.302,1802.11,72.521,1801.76,57.539,1800.88,46.824,1800.00,35.813,1799.65,30.072,1797.98,23.256,1797.45,15.139,1797.19,8.588,1797.10,0.763,1797.10,-1.389,1797.10,-0.901,1797.19,1.949,1797.10,3.411,1797.10,3.319,1797.10,3.275,1797.19,3.565,1797.10,3.683,1797.19,3.417,1797.10,3.447,1797.10,3.444,1797.10,3.375,1797.10,3.477,1797.10,3.541,1797.10,3.630,1797.10,3.837,1797.10,3.969,1797.10,4.100,1797.10,4.327,1797.01,4.667,1797.10,4.905,1797.10,5.131,1797.10,5.296,1797.10,5
485,30,5,4100,-8.453,0.35,-9.547,15.12,-6.855,101.87,-8.318,139.31,-8.849,131.13,-9.169,131.22,-8.537,131.22,-7.628,131.22,-6.323,131.31,-7.871,131.22,-8.449,131.22,-5.202,131.22,-5.367,131.31,-3.650,131.22,-1.556,131.13,-7.434,131.22,-3.666,131.22,1.264,131.22,1.659,131.22,-1.790,131.22,-5.921,131.22,-5.024,131.22,-3.750,131.22,-3.883,131.22,-3.310,131.22,-3.335,131.31,-3.161,131.31,-2.417,131.13,-1.145,131.22,-0.472,131.22,-0.728,131.31,-0.658,131.22,-0.660,131.22,-1.803,131.22,-1.530,131.22,0.418,131.31,1.650,131.22,2.984,131.22,5.941,131.22,2.254,131.22,3.778,131.22,10.329,131.31,17.865,131.31,9.639,131.31,8.473,131.40,10.779,131.40,16.315,131.48,22.472,131.84,28.136,131.75,31.084,129.64,32.709,130.61,39.025,131.92,45.959,131.48,45.413,131.40,34.269,132.01,46.645,132.45,58.373,131.66,39.795,131.66,11.703,132.01,10.111,131.92,9.370,131.84,2.256,131.84,12.304,132.10,8.950,132.10,7.511,132.01,12.955,131.75,23.286,132.10,33.366,131.75,38.801,131.57,52.320,132.28,80.296,134.65,117.274,137.02,158.618,137.99,200.423,138.60,227.746,139.48,249.308,140.98,284.754,141.86,335.829,144.40,378.579,145.20,406.183,145.02,409.497,145.81,398.886,147.30,437.026,147.57,468.362,147.74,475.938,148.10,489.464,148.45,507.702,149.24,525.053,150.38,544.860,150.56,560.965,150.82,575.527,151.08,604.130,152.31,641.201,156.71,684.490,158.73,737.588,158.55,776.367,158.38,796.116,156.88,820.091,156.27,855.199,156.36,901.965,156.18,948.310,155.30,976.699,152.67,999.093,152.84,1025.948,153.19,1048.210,153.37,1065.078,153.90,1077.937,154.07,1096.169,154.34,1111.023,154.25,1107.115,154.42,1094.764,154.69,1103.005,155.04,1121.538,155.48,1141.374,156.18,1164.580,156.53,1185.123,157.41,1201.791,159.70,1228.963,163.83,1261.949,167.26,1282.168,170.95,1299.248,174.02,1311.925,175.43,1317.610,177.80,1325.893,184.66,1340.715,193.62,1348.472,202.94,1362.124,217.71,1389.647,243.63,1417.997,281.87,1436.038,309.02,1439.613,338.64,1443.000,107.67,1423.084,154.60,1384.325,172.62,1371.267,191.16,1384.157,213.31,1394.913,276.15,1388.335,320.36,1360.367,339.17,1338.525,359.38,1351.025,396.47,1380.134,464.50,1407.984,517.06,1419.895,680.71,1398.890,734.33,1358.416,788.64,1349.135,855.26,1377.272,931.29,1405.617,1040.54,1406.413,878.99,1375.213,957.74,1340.110,1018.39,1343.743,1049.59,1358.046,1064.09,1331.466,1070.07,1328.708,1103.73,1402.946,1201.46,1433.143,1256.57,1434.628,1362.74,1414.173,1382.70,1377.538,1389.81,1404.204,1393.59,1416.183,1391.13,1360.622,1390.17,1321.892,1389.73,1300.583,1389.64,1289.039,1386.56,1281.055,1353.34,1253.429,1314.40,1250.102,1312.91,1255.076,1316.16,1237.326,1322.23,1203.683,1362.13,1136.259,1393.24,921.951,1402.38,514.141,1415.48,199.099,1418.03,93.487,1412.49,52.108,1409.33,28.784,1406.51,17.725,1406.25,11.160,1405.90,10.342,1405.28,11.577,1405.02,11.271,1405.02,9.100,1404.93,6.070,1405.11,4.720,1404.93,4.330,1405.11
